Timestamp,Counts (50%)
2022-01-29T13_03_56,137
2022-01-29T13_18_56,138
2022-01-29T13_33_56,55
2022-01-29T13_48_56,65
2022-01-29T14_03_56,53
2022-01-29T14_18_56,24
2022-01-29T14_33_56,27
2022-01-29T14_48_56,54
2022-01-29T15_03_56,155
2022-01-29T15_18_56,171
2022-01-29T15_33_56,181
2022-01-29T15_48_56,197
2022-01-29T16_03_56,195
2022-01-29T16_18_56,189
2022-01-29T16_33_57,190
2022-01-29T16_48_57,167
2022-01-29T17_03_57,177
2022-01-29T17_18_57,167
2022-01-29T17_33_57,174
2022-01-29T17_48_57,160
2022-01-29T18_03_57,173
2022-01-29T18_18_57,168
2022-01-29T18_33_57,144
2022-01-29T18_48_57,179
2022-01-29T19_03_57,184
2022-01-29T19_18_57,168
2022-01-29T19_33_57,160
2022-01-29T19_48_57,150
2022-01-29T20_03_57,163
2022-01-29T20_18_57,165
2022-01-29T20_33_57,156
2022-01-29T20_48_57,145
2022-01-29T21_03_57,128
2022-01-29T21_18_57,114
2022-01-29T21_33_57,111
2022-01-29T21_48_57,89
2022-01-29T22_03_57,76
2022-01-29T22_33_57,100
2022-01-29T22_48_57,86
2022-01-29T23_03_57,64
2022-01-29T23_18_57,56
2022-01-29T23_33_57,54
2022-01-29T23_48_57,62
2022-01-30T00_03_57,61
2022-01-30T00_18_57,55
2022-01-30T00_33_57,48
2022-01-30T00_48_57,52
2022-01-30T01_03_57,47
2022-01-30T01_18_57,27
2022-01-30T01_33_57,27
2022-01-30T01_48_57,9
2022-01-30T02_03_57,48
2022-01-30T02_18_57,53
2022-01-30T02_33_57,54
2022-01-30T02_48_57,58
2022-01-30T03_03_57,56
2022-01-30T03_18_57,50
2022-01-30T03_33_57,59
2022-01-30T03_48_57,61
2022-01-30T04_03_57,68
2022-01-30T04_18_57,71
2022-01-30T04_33_57,71
2022-01-30T04_48_57,71
2022-01-30T05_03_57,74
2022-01-30T05_18_57,78
2022-01-30T05_33_57,75
2022-01-30T05_48_57,82
2022-01-30T06_03_57,85
2022-01-30T06_18_57,84
2022-01-30T06_33_57,84
2022-01-30T06_48_57,83
2022-01-30T07_03_57,85
2022-01-30T07_18_57,91
2022-01-30T07_33_57,97
2022-01-30T07_48_57,97
2022-01-30T08_03_57,104
2022-01-30T08_18_57,111
2022-01-30T08_33_57,117
2022-01-30T08_48_57,121
2022-01-30T09_03_57,135
2022-01-30T09_18_57,139
2022-01-30T09_33_57,140
2022-01-30T09_48_57,153
2022-01-30T10_03_57,160
2022-01-30T10_18_57,166
2022-01-30T10_33_57,176
2022-01-30T10_48_57,187
2022-01-30T11_03_57,198
2022-01-30T11_18_57,202
2022-01-30T11_33_57,215
2022-01-30T11_48_57,208
2022-01-30T12_03_57,217
2022-01-30T12_18_57,226
2022-01-30T12_33_57,232
2022-01-30T12_48_57,232
2022-01-30T13_03_57,238
2022-01-30T13_18_57,238
2022-01-30T13_33_57,243
2022-01-30T13_48_57,243
2022-01-30T14_03_57,238
2022-01-30T14_18_57,235
2022-01-30T14_33_57,248
2022-01-30T14_48_57,246
2022-01-30T15_03_57,242
2022-01-30T15_18_57,238
2022-01-30T15_33_57,231
2022-01-30T15_48_57,217
2022-01-30T16_03_57,216
2022-01-30T16_18_57,219
2022-01-30T16_33_57,232
2022-01-30T16_48_57,227
2022-01-30T17_03_57,214
2022-01-30T17_18_57,192
2022-01-30T17_33_57,189
2022-01-30T17_48_57,191
2022-01-30T18_03_57,187
2022-01-30T18_18_57,182
2022-01-30T18_33_57,178
2022-01-30T18_48_57,169
2022-01-30T19_03_57,178
2022-01-30T19_18_57,175
2022-01-30T19_33_57,156
2022-01-30T19_48_57,151
2022-01-30T20_03_57,159
2022-01-30T20_18_57,63
2022-01-30T20_33_57,124
2022-01-30T20_48_57,145
2022-01-30T21_03_57,114
2022-01-30T21_18_57,103
2022-01-30T21_33_57,84
2022-01-30T21_48_57,58
2022-01-30T22_03_57,28
2022-01-30T22_18_57,17
2022-01-30T22_33_57,55
2022-01-30T22_48_57,64
2022-01-30T23_03_57,75
2022-01-30T23_18_57,33
2022-01-30T23_33_57,49
2022-01-30T23_48_57,55
2022-01-31T00_03_57,47
2022-01-31T00_18_57,33
2022-01-31T00_33_57,17
2022-01-31T00_48_57,42
2022-01-31T01_03_58,58
2022-01-31T01_18_58,48
2022-01-31T01_33_58,41
2022-01-31T01_48_58,41
2022-01-31T02_03_58,51
2022-01-31T02_18_58,51
2022-01-31T02_33_58,54
2022-01-31T02_48_58,53
2022-01-31T03_03_58,53
2022-01-31T03_18_58,39
2022-01-31T03_33_58,21
2022-01-31T03_48_58,54
2022-01-31T04_03_58,56
2022-01-31T04_18_58,36
2022-01-31T04_33_58,47
2022-01-31T04_48_58,58
2022-01-31T05_03_58,56
2022-01-31T05_18_58,51
2022-01-31T05_33_58,42
2022-01-31T05_48_58,65
2022-01-31T06_03_58,50
2022-01-31T06_18_58,141
2022-01-31T06_33_58,177
2022-01-31T06_48_58,198
2022-01-31T07_03_58,170
2022-01-31T07_18_58,188
2022-01-31T07_33_58,196
2022-01-31T07_48_58,152
2022-01-31T08_03_58,156
2022-01-31T08_18_58,148
2022-01-31T08_33_58,102
2022-01-31T08_48_58,128
2022-01-31T09_03_58,128
2022-01-31T09_18_58,113
2022-01-31T09_33_58,127
2022-01-31T09_48_58,120
2022-01-31T10_03_58,127
2022-01-31T10_18_58,133
2022-01-31T10_33_58,139
2022-01-31T10_48_58,144
2022-01-31T11_03_58,140
2022-01-31T11_18_58,140
2022-01-31T11_33_58,138
2022-01-31T11_48_58,142
2022-01-31T12_03_58,146
2022-01-31T12_18_58,149
2022-01-31T12_33_58,159
2022-01-31T12_48_58,153
2022-01-31T13_03_58,158
2022-01-31T13_18_58,161
2022-01-31T13_33_54,164
2022-01-31T13_48_58,160
2022-01-31T14_03_58,145
2022-01-31T14_18_58,135
2022-01-31T14_33_58,152
2022-01-31T14_48_58,161
2022-01-31T15_03_58,165
2022-01-31T15_18_58,173
2022-01-31T15_33_58,176
2022-01-31T15_48_58,180
2022-01-31T16_03_58,173
2022-01-31T16_18_58,170
2022-01-31T16_33_58,168
2022-01-31T16_48_58,171
2022-01-31T17_03_58,161
2022-01-31T17_18_58,155
2022-01-31T17_33_58,151
2022-01-31T17_48_58,143
2022-01-31T18_03_59,140
2022-01-31T18_18_59,141
2022-01-31T18_33_59,138
2022-01-31T18_48_59,137
2022-01-31T19_03_59,132
2022-01-31T19_18_59,122
2022-01-31T19_33_59,119
2022-01-31T19_48_59,131
2022-01-31T20_03_59,134
2022-01-31T20_18_59,143
2022-01-31T20_33_59,134
2022-01-31T20_48_59,127
2022-01-31T21_03_59,124
2022-01-31T21_18_59,121
2022-01-31T21_33_59,106
2022-01-31T21_48_59,86
2022-01-31T22_03_59,39
2022-01-31T22_18_59,93
2022-01-31T22_33_59,89
2022-01-31T22_48_59,70
2022-01-31T23_03_59,68
2022-01-31T23_18_59,57
2022-01-31T23_33_59,48
2022-01-31T23_48_59,84
2022-02-01T00_03_59,81
2022-02-01T00_18_59,69
2022-02-01T00_33_59,59
2022-02-01T00_48_59,55
2022-02-01T01_03_59,55
2022-02-01T01_18_59,52
2022-02-01T01_33_59,53
2022-02-01T01_48_59,50
2022-02-01T02_03_59,55
2022-02-01T02_18_59,59
2022-02-01T02_33_59,57
2022-02-01T02_48_59,59
2022-02-01T03_03_59,60
2022-02-01T03_18_59,60
2022-02-01T03_33_59,61
2022-02-01T03_48_59,71
2022-02-01T04_03_59,70
2022-02-01T04_18_59,73
2022-02-01T04_33_59,72
2022-02-01T04_48_59,68
2022-02-01T05_03_59,49
2022-02-01T05_18_59,63
2022-02-01T05_33_59,78
2022-02-01T05_48_59,86
2022-02-01T06_03_59,82
2022-02-01T06_18_59,36
2022-02-01T06_33_59,3
2022-02-01T12_03_59,63
2022-02-01T12_18_59,70
2022-02-01T12_33_59,76
2022-02-01T12_48_59,86
2022-02-01T13_03_59,84
2022-02-01T13_18_59,84
2022-02-01T13_33_59,84
2022-02-01T13_48_59,91
2022-02-01T14_03_59,76
2022-02-01T14_18_59,126
2022-02-01T14_33_59,143
2022-02-01T14_48_59,139
2022-02-01T15_03_59,126
2022-02-01T15_19_00,134
2022-02-01T15_34_00,135
2022-02-01T15_49_00,120
2022-02-01T16_04_00,125
2022-02-01T16_19_00,127
2022-02-01T16_34_00,120
2022-02-01T16_49_00,121
2022-02-01T17_04_00,115
2022-02-01T17_19_00,108
2022-02-01T17_34_00,114
2022-02-01T17_49_00,110
2022-02-01T18_04_00,112
2022-02-01T18_19_00,106
2022-02-01T18_34_00,118
2022-02-01T18_49_00,107
2022-02-01T19_04_00,101
2022-02-01T19_19_00,99
2022-02-01T19_34_00,93
2022-02-01T19_49_00,103
2022-02-01T20_04_00,98
2022-02-01T20_19_00,105
2022-02-01T20_34_00,92
2022-02-01T20_49_00,94
2022-02-01T21_04_00,98
2022-02-01T21_19_00,95
2022-02-01T21_34_00,89
2022-02-01T21_49_00,84
2022-02-01T22_04_00,73
2022-02-01T22_19_00,76
2022-02-01T22_34_00,76
2022-02-01T22_49_00,70
2022-02-01T23_04_00,60
2022-02-01T23_19_00,49
2022-02-01T23_34_00,43
2022-02-01T23_49_00,48
2022-02-02T00_04_00,49
2022-02-02T00_19_00,44
2022-02-02T00_34_00,52
2022-02-02T00_49_00,56
2022-02-02T01_04_00,50
2022-02-02T01_19_00,48
2022-02-02T01_34_00,49
2022-02-02T01_49_00,55
2022-02-02T02_04_00,57
2022-02-02T02_19_00,56
2022-02-02T02_34_00,65
2022-02-02T02_49_00,65
2022-02-02T03_04_00,62
2022-02-02T03_19_00,69
2022-02-02T03_34_00,73
2022-02-02T03_49_00,73
2022-02-02T04_04_00,71
2022-02-02T04_19_00,69
2022-02-02T04_34_00,70
2022-02-02T04_49_00,77
2022-02-02T05_04_00,73
2022-02-02T05_19_00,77
2022-02-02T05_34_00,82
2022-02-02T05_49_00,85
2022-02-02T06_04_00,83
2022-02-02T06_19_00,84
2022-02-02T06_34_00,88
2022-02-02T06_49_00,90
2022-02-02T07_04_00,88
2022-02-02T07_19_00,73
2022-02-02T07_34_00,63
2022-02-02T07_49_00,7
2022-02-02T08_04_00,56
2022-02-02T08_19_00,55
2022-02-02T08_34_00,58
2022-02-02T08_49_00,57
2022-02-02T09_04_00,45
2022-02-02T09_19_00,49
2022-02-02T09_34_00,50
2022-02-02T09_49_00,37
2022-02-02T10_04_00,58
2022-02-02T10_19_00,59
2022-02-02T10_34_00,56
2022-02-02T10_49_00,41
2022-02-02T11_04_00,46
2022-02-02T11_19_00,40
2022-02-02T11_34_00,51
2022-02-02T11_49_00,59
2022-02-02T12_04_00,66
2022-02-02T12_19_00,66
2022-02-02T12_34_00,85
2022-02-02T12_49_00,90
2022-02-02T13_04_00,90
2022-02-02T13_19_00,107
2022-02-02T13_34_00,118
2022-02-02T13_49_00,128
2022-02-02T14_04_00,128
2022-02-02T14_19_00,125
2022-02-02T14_34_00,133
2022-02-02T14_49_00,130
2022-02-02T15_04_00,139
2022-02-02T15_19_00,150
2022-02-02T15_34_00,146
2022-02-02T15_49_00,15
2022-02-02T16_19_00,131
2022-02-02T16_34_00,129
2022-02-02T16_49_00,132
2022-02-02T17_04_00,144
2022-02-02T17_19_00,145
2022-02-02T17_34_00,132
2022-02-02T17_49_00,130
2022-02-02T18_04_00,123
2022-02-02T18_19_00,125
2022-02-02T18_34_00,127
2022-02-02T18_49_00,132
2022-02-02T19_04_00,125
2022-02-02T19_19_00,88
2022-02-02T19_34_00,108
2022-02-02T19_49_00,101
2022-02-02T20_04_00,103
2022-02-02T20_19_00,93
2022-02-02T20_34_00,84
2022-02-02T20_49_00,90
2022-02-02T21_04_00,85
2022-02-02T21_19_00,77
2022-02-02T21_34_01,64
2022-02-02T21_49_01,65
2022-02-02T22_04_01,78
2022-02-02T22_19_01,82
2022-02-02T22_34_01,71
2022-02-02T22_49_01,41
2022-02-02T23_04_01,35
2022-02-02T23_19_01,37
2022-02-02T23_34_01,39
2022-02-02T23_49_01,38
2022-02-03T00_04_01,26
2022-02-03T00_19_01,23
2022-02-03T00_34_01,15
2022-02-03T00_49_01,25
2022-02-03T01_04_01,28
2022-02-03T01_19_01,29
2022-02-03T01_34_01,29
2022-02-03T01_49_01,29
2022-02-03T02_04_01,21
2022-02-03T02_19_01,37
2022-02-03T02_34_01,45
2022-02-03T02_49_01,42
2022-02-03T03_04_01,55
2022-02-03T03_19_01,57
2022-02-03T03_34_01,46
2022-02-03T03_49_01,52
2022-02-03T04_04_01,54
2022-02-03T04_19_01,52
2022-02-03T04_34_01,14
2022-02-03T04_49_01,56
2022-02-03T05_04_01,60
2022-02-03T05_19_01,70
2022-02-03T05_34_01,75
2022-02-03T05_49_01,82
2022-02-03T06_04_01,86
2022-02-03T06_19_01,86
2022-02-03T06_34_01,85
2022-02-03T06_49_01,82
2022-02-03T07_04_01,80
2022-02-03T07_19_01,79
2022-02-03T07_34_01,82
2022-02-03T07_49_01,68
2022-02-03T08_04_01,87
2022-02-03T08_19_01,89
2022-02-03T08_34_01,90
2022-02-03T08_49_01,101
2022-02-03T09_04_01,108
2022-02-03T09_19_01,106
2022-02-03T09_34_01,105
2022-02-03T09_49_01,108
2022-02-03T10_04_01,113
2022-02-03T10_19_01,107
2022-02-03T10_34_01,100
2022-02-03T10_49_01,88
2022-02-03T11_04_01,95
2022-02-03T11_19_01,99
2022-02-03T11_34_01,83
2022-02-03T11_49_01,115
2022-02-03T12_04_01,124
2022-02-03T12_19_01,110
2022-02-03T12_34_01,125
2022-02-03T12_49_01,118
2022-02-03T13_04_01,110
2022-02-03T13_19_01,125
2022-02-03T13_34_01,128
2022-02-03T13_49_01,137
2022-02-03T14_04_01,134
2022-02-03T14_19_01,144
2022-02-03T14_34_01,133
2022-02-03T14_49_01,132
2022-02-03T15_04_01,134
2022-02-03T15_19_01,130
2022-02-03T15_34_01,129
2022-02-03T15_49_01,138
2022-02-03T16_04_01,124
2022-02-03T16_19_01,129
2022-02-03T16_34_01,154
2022-02-03T16_49_01,158
2022-02-03T17_04_01,144
2022-02-03T17_19_01,153
2022-02-03T17_34_01,156
2022-02-03T17_49_01,126
2022-02-03T18_04_01,154
2022-02-03T18_19_01,157
2022-02-03T18_34_01,157
2022-02-03T18_49_01,159
2022-02-03T19_04_01,154
2022-02-03T19_19_02,150
2022-02-03T19_34_02,155
2022-02-03T19_49_02,143
2022-02-03T20_04_02,149
2022-02-03T20_19_02,144
2022-02-03T20_34_02,148
2022-02-03T20_49_02,139
2022-02-03T21_04_02,133
2022-02-03T21_19_02,124
2022-02-03T21_34_02,107
2022-02-03T21_49_02,97
2022-02-03T22_04_02,86
2022-02-03T22_19_02,71
2022-02-03T22_34_02,62
2022-02-03T22_49_02,56
2022-02-03T23_04_02,47
2022-02-03T23_19_02,42
2022-02-03T23_34_02,34
2022-02-03T23_49_02,30
2022-02-04T00_04_02,31
2022-02-04T00_19_02,31
2022-02-04T00_34_02,29
2022-02-04T00_49_02,35
2022-02-04T01_04_02,37
2022-02-04T01_19_02,36
2022-02-04T01_34_02,42
2022-02-04T01_49_02,47
2022-02-04T02_04_02,37
2022-02-04T02_19_02,4
2022-02-04T02_34_02,1
2022-02-04T02_49_02,5
2022-02-04T03_04_02,5
2022-02-04T03_19_02,2
2022-02-04T03_34_02,2
2022-02-04T03_49_02,1
2022-02-04T04_04_02,4
2022-02-04T04_19_02,25
2022-02-04T04_34_02,36
2022-02-04T04_49_02,41
2022-02-04T05_04_02,40
2022-02-04T05_19_02,49
2022-02-04T05_34_02,59
2022-02-04T05_49_02,56
2022-02-04T06_04_02,64
2022-02-04T06_19_02,69
2022-02-04T06_34_02,77
2022-02-04T06_49_02,93
2022-02-04T07_04_02,101
2022-02-04T07_19_02,98
2022-02-04T07_34_02,100
2022-02-04T07_49_02,99
2022-02-04T08_04_02,89
2022-02-04T08_19_02,80
2022-02-04T08_34_02,71
2022-02-04T08_49_02,76
2022-02-04T09_04_02,79
2022-02-04T09_19_02,75
2022-02-04T09_34_02,78
2022-02-04T09_49_02,78
2022-02-04T10_04_02,84
2022-02-04T10_19_02,87
2022-02-04T10_34_03,88
2022-02-04T10_49_03,80
2022-02-04T11_04_03,90
2022-02-04T11_19_03,87
2022-02-04T11_34_03,93
2022-02-04T11_49_03,101
2022-02-04T12_04_03,98
2022-02-04T12_19_03,97
2022-02-04T12_34_03,93
2022-02-04T12_49_03,96
2022-02-04T13_04_03,94
2022-02-04T13_19_03,97
2022-02-04T13_34_03,101
2022-02-04T13_49_03,99
2022-02-04T14_04_03,97
2022-02-04T14_19_03,104
2022-02-04T14_34_03,108
2022-02-04T14_49_03,117
2022-02-04T15_04_03,103
2022-02-04T15_19_03,110
2022-02-04T15_34_03,119
2022-02-04T15_49_03,125
2022-02-04T16_04_03,125
2022-02-04T16_19_03,115
2022-02-04T16_34_03,107
2022-02-04T16_49_03,107
2022-02-04T17_04_03,102
2022-02-04T17_19_03,103
2022-02-04T17_34_03,97
2022-02-04T17_49_03,118
2022-02-04T18_04_03,125
2022-02-04T18_19_03,128
2022-02-04T18_34_03,136
2022-02-04T18_49_03,134
2022-02-04T19_04_03,123
2022-02-04T19_19_03,119
2022-02-04T19_34_03,113
2022-02-04T19_49_03,101
2022-02-04T20_04_03,100
2022-02-04T20_19_03,99
2022-02-04T20_34_03,91
2022-02-04T20_49_03,84
2022-02-04T21_04_03,80
2022-02-04T21_19_03,77
2022-02-04T21_34_03,76
2022-02-04T21_49_03,69
2022-02-04T22_04_03,64
2022-02-04T22_19_03,55
2022-02-04T22_34_03,50
2022-02-04T22_49_03,28
2022-02-04T23_04_03,39
2022-02-04T23_19_03,36
2022-02-04T23_34_03,31
2022-02-04T23_49_03,25
2022-02-05T00_04_03,20
2022-02-05T00_19_03,14
2022-02-05T00_34_03,17
2022-02-05T00_49_03,21
2022-02-05T01_04_03,23
2022-02-05T01_19_03,23
2022-02-05T01_34_03,22
2022-02-05T01_49_03,23
2022-02-05T02_04_03,23
2022-02-05T02_19_03,25
2022-02-05T02_34_03,28
2022-02-05T02_49_03,30
2022-02-05T03_04_03,35
2022-02-05T03_19_03,37
2022-02-05T03_34_03,37
2022-02-05T03_49_03,30
2022-02-05T04_04_03,33
2022-02-05T04_19_03,30
2022-02-05T04_34_03,33
2022-02-05T04_49_03,35
2022-02-05T05_04_03,37
2022-02-05T05_19_03,42
2022-02-05T05_34_03,44
2022-02-05T05_49_03,45
2022-02-05T06_04_03,46
2022-02-05T06_19_03,49
2022-02-05T06_34_03,51
2022-02-05T06_49_03,46
2022-02-05T07_04_03,48
2022-02-05T07_19_03,49
2022-02-05T07_34_03,50
2022-02-05T07_49_03,51
2022-02-05T08_04_03,55
2022-02-05T08_19_03,60
2022-02-05T08_34_03,60
2022-02-05T08_49_03,57
2022-02-05T09_04_03,56
2022-02-05T09_19_03,66
2022-02-05T09_34_03,64
2022-02-05T09_49_03,71
2022-02-05T10_04_03,76
2022-02-05T10_19_03,74
2022-02-05T10_34_03,66
2022-02-05T10_49_03,76
2022-02-05T11_04_03,83
2022-02-05T11_19_03,87
2022-02-05T11_34_03,86
2022-02-05T11_49_03,87
2022-02-05T12_04_03,81
2022-02-05T12_19_03,79
2022-02-05T12_34_03,82
2022-02-05T12_49_03,82
2022-02-05T13_04_03,82
2022-02-05T13_19_03,87
2022-02-05T13_34_04,87
2022-02-05T13_49_04,88
2022-02-05T14_04_04,95
2022-02-05T14_19_04,91
2022-02-05T14_34_04,82
2022-02-05T14_49_04,75
2022-02-05T15_04_04,70
2022-02-05T15_19_04,86
2022-02-05T15_34_04,99
2022-02-05T15_49_04,99
2022-02-05T16_04_04,100
2022-02-05T16_19_04,99
2022-02-05T16_34_04,78
2022-02-05T16_49_04,41
2022-02-05T17_04_04,78
2022-02-05T17_19_04,77
2022-02-05T17_34_04,9
2022-02-05T18_04_04,7
2022-02-05T18_19_04,81
2022-02-05T18_34_04,84
2022-02-05T18_49_04,60
2022-02-05T19_04_04,65
2022-02-05T19_19_04,61
2022-02-05T19_34_04,46
2022-02-05T19_49_04,57
2022-02-05T20_04_04,52
2022-02-05T20_19_04,55
2022-02-05T20_34_04,49
2022-02-05T20_49_04,46
2022-02-05T21_04_04,49
2022-02-05T21_19_04,47
2022-02-05T21_34_04,47
2022-02-05T21_49_04,53
2022-02-05T22_04_04,54
2022-02-05T22_19_04,53
2022-02-05T22_34_04,46
2022-02-05T22_49_04,45
2022-02-05T23_04_04,46
2022-02-05T23_19_04,46
2022-02-05T23_34_04,43
2022-02-05T23_49_04,47
2022-02-06T00_04_04,44
2022-02-06T00_19_04,38
2022-02-06T00_34_04,35
2022-02-06T00_49_04,1
2022-02-06T02_34_04,11
2022-02-06T02_49_04,9
2022-02-06T03_04_04,1
2022-02-06T03_34_04,1
2022-02-06T03_49_04,2
2022-02-06T04_04_04,8
2022-02-06T04_19_04,13
2022-02-06T04_34_04,16
2022-02-06T04_49_04,21
2022-02-06T05_04_04,19
2022-02-06T05_19_04,19
2022-02-06T05_34_04,15
2022-02-06T05_49_04,5
2022-02-06T06_04_04,31
2022-02-06T06_19_04,34
2022-02-06T06_34_04,47
2022-02-06T06_49_04,54
2022-02-06T07_04_04,55
2022-02-06T07_19_04,55
2022-02-06T07_34_04,64
2022-02-06T07_49_04,61
2022-02-06T08_04_04,65
2022-02-06T08_19_04,69
2022-02-06T08_34_04,74
2022-02-06T08_49_04,70
2022-02-06T09_04_04,67
2022-02-06T09_19_04,61
2022-02-06T09_34_04,66
2022-02-06T09_49_04,65
2022-02-06T10_04_04,66
2022-02-06T10_19_04,65
2022-02-06T10_34_04,67
2022-02-06T10_49_04,71
2022-02-06T11_04_04,75
2022-02-06T11_19_04,68
2022-02-06T11_34_04,72
2022-02-06T11_49_04,81
2022-02-06T12_04_04,78
2022-02-06T12_19_04,71
2022-02-06T12_34_04,61
2022-02-06T12_49_04,71
2022-02-06T13_04_04,72
2022-02-06T13_19_04,70
2022-02-06T13_34_04,10
2022-02-06T14_49_04,17
2022-02-06T15_04_04,30
2022-02-06T15_49_04,31
2022-02-06T16_04_04,63
2022-02-06T16_19_04,77
2022-02-06T16_34_04,82
2022-02-06T16_49_04,69
2022-02-06T17_04_04,62
2022-02-06T17_19_04,56
2022-02-06T17_34_04,57
2022-02-06T17_49_04,62
2022-02-06T18_04_04,64
2022-02-06T18_19_04,61
2022-02-06T18_34_04,60
2022-02-06T18_49_04,51
2022-02-06T19_04_04,58
2022-02-06T19_19_04,54
2022-02-06T19_34_04,38
2022-02-06T19_49_04,39
2022-02-06T20_04_04,45
2022-02-06T20_19_04,46
2022-02-06T20_34_04,45
2022-02-06T20_49_04,47
2022-02-06T21_04_04,43
2022-02-06T21_19_04,29
2022-02-06T21_34_04,32
2022-02-06T21_49_04,33
2022-02-06T22_04_04,34
2022-02-06T22_19_04,34
2022-02-06T22_34_04,31
2022-02-06T22_49_04,31
2022-02-06T23_04_04,32
2022-02-06T23_19_04,34
2022-02-06T23_34_04,33
2022-02-06T23_49_04,27
2022-02-07T00_04_04,32
2022-02-07T00_19_04,34
2022-02-07T00_34_04,28
2022-02-07T00_49_04,32
2022-02-07T01_04_04,32
2022-02-07T01_19_04,34
2022-02-07T01_34_04,35
2022-02-07T01_49_04,35
2022-02-07T02_04_04,32
2022-02-07T02_19_04,34
2022-02-07T02_34_04,34
2022-02-07T02_49_04,35
2022-02-07T03_04_04,36
2022-02-07T03_19_04,38
2022-02-07T03_34_04,38
2022-02-07T03_49_04,35
2022-02-07T04_04_04,41
2022-02-07T04_19_04,42
2022-02-07T04_34_04,43
2022-02-07T04_49_04,46
2022-02-07T05_04_04,53
2022-02-07T05_19_04,63
2022-02-07T05_34_04,65
2022-02-07T05_49_04,60
2022-02-07T06_04_04,59
2022-02-07T06_19_04,66
2022-02-07T06_34_04,69
2022-02-07T06_49_04,71
2022-02-07T07_04_04,96
2022-02-07T07_19_04,97
2022-02-07T07_34_04,103
2022-02-07T07_49_04,99
2022-02-07T08_04_04,108
2022-02-07T08_19_04,106
2022-02-07T08_34_04,110
2022-02-07T08_49_04,107
2022-02-07T09_04_04,114
2022-02-07T09_19_04,118
2022-02-07T09_34_04,112
2022-02-07T09_49_04,118
2022-02-07T10_04_04,118
2022-02-07T10_19_04,120
2022-02-07T10_34_04,123
2022-02-07T10_49_04,125
2022-02-07T11_04_04,126
2022-02-07T11_19_04,124
2022-02-07T11_34_04,119
2022-02-07T11_49_04,113
2022-02-07T12_04_04,106
2022-02-07T12_19_04,111
2022-02-07T12_34_04,113
2022-02-07T12_49_04,117
2022-02-07T13_04_04,118
2022-02-07T13_19_04,115
2022-02-07T13_34_04,110
2022-02-07T13_49_04,115
2022-02-07T14_04_04,116
2022-02-07T14_19_04,118
2022-02-07T14_34_04,123
2022-02-07T14_49_04,120
2022-02-07T15_04_04,120
2022-02-07T15_19_04,115
2022-02-07T15_34_04,121
2022-02-07T15_49_04,121
2022-02-07T16_04_04,120
2022-02-07T16_19_04,111
2022-02-07T16_34_04,112
2022-02-07T16_49_04,104
2022-02-07T17_04_04,105
2022-02-07T17_19_04,102
2022-02-07T17_34_04,96
2022-02-07T17_49_05,96
2022-02-07T18_04_05,95
2022-02-07T18_19_05,91
2022-02-07T18_34_05,83
2022-02-07T18_49_05,75
2022-02-07T19_04_05,67
2022-02-07T19_19_05,62
2022-02-07T19_34_05,87
2022-02-07T19_49_05,95
2022-02-07T20_04_05,105
2022-02-07T20_19_05,113
2022-02-07T20_34_05,108
2022-02-07T20_49_05,129
2022-02-07T21_04_05,112
2022-02-07T21_19_05,102
2022-02-07T21_34_05,80
2022-02-07T21_49_05,62
2022-02-07T22_04_05,55
2022-02-07T22_19_05,48
2022-02-07T22_34_05,48
2022-02-07T22_49_05,43
2022-02-07T23_04_05,36
2022-02-07T23_19_05,36
2022-02-07T23_34_05,34
2022-02-07T23_49_05,37
2022-02-08T00_04_05,38
2022-02-08T00_19_05,36
2022-02-08T00_34_05,30
2022-02-08T00_49_05,28
2022-02-08T01_04_05,27
2022-02-08T01_19_05,26
2022-02-08T01_34_05,26
2022-02-08T01_49_05,26
2022-02-08T02_04_05,22
2022-02-08T02_19_05,8
2022-02-08T02_34_05,19
2022-02-08T02_49_05,28
2022-02-08T03_04_05,32
2022-02-08T03_19_05,38
2022-02-08T03_34_05,35
2022-02-08T03_49_05,32
2022-02-08T04_04_05,35
2022-02-08T04_19_05,33
2022-02-08T04_34_05,27
2022-02-08T04_49_05,37
2022-02-08T05_04_05,38
2022-02-08T05_19_05,34
2022-02-08T05_34_05,39
2022-02-08T05_49_05,45
2022-02-08T06_04_05,47
2022-02-08T06_19_05,49
2022-02-08T06_34_05,51
2022-02-08T06_49_05,60
2022-02-08T07_04_05,64
2022-02-08T07_19_05,65
2022-02-08T07_34_05,66
2022-02-08T07_49_05,68
2022-02-08T08_04_05,59
2022-02-08T08_19_05,67
2022-02-08T08_34_05,67
2022-02-08T08_49_05,54
2022-02-08T09_04_05,40
2022-02-08T09_19_05,46
2022-02-08T09_34_05,50
2022-02-08T09_49_05,42
2022-02-08T10_04_05,70
2022-02-08T10_19_05,69
2022-02-08T10_34_05,64
2022-02-08T10_49_05,62
2022-02-08T11_04_05,37
2022-02-08T11_19_05,65
2022-02-08T11_34_05,67
2022-02-08T11_49_05,69
2022-02-08T12_04_05,69
2022-02-08T12_19_05,76
2022-02-08T12_34_05,74
2022-02-08T12_49_05,74
2022-02-08T13_04_05,62
2022-02-08T13_19_05,76
2022-02-08T13_34_05,79
2022-02-08T13_49_05,68
2022-02-08T14_04_05,77
2022-02-08T14_19_05,79
2022-02-08T14_34_05,81
2022-02-08T14_49_05,74
2022-02-08T15_04_05,77
